time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Event
25:52.,1510,75.5,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.06192017,-0.1794891,-0.862915,-17.6132,-19.48407,-43.95688,124.8552,134.187,25,-0.419328,0.1492284,0.3739363,-0.3745857,-0.05430503,0.001335418,-0.3231945,0.1632105,0.3476827,0.07207005,-0.2481153,0.2504476,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:52.,1511,75.55,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.09333801,-0.03334045,-1.083466,-17.15944,-19.17108,-44.19318,125.532,134.8638,25,-0.2779336,-0.005994243,0.2509822,-0.3560901,-0.0477574,-0.01841728,-0.2856139,0.03336886,0.3025619,0.1144121,-0.08920176,0.02487451,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1512,75.6,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.05401611,-0.00881958,-1.176971,-16.67075,-18.75381,-44.39563,125.9421,135.274,25,-0.1811416,-0.1596301,0.05646168,-0.3474426,-0.04963688,-0.02684665,-0.1472993,-0.09863577,0.1311467,0.1609267,-0.06857622,-0.1382798,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1513,75.65,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1120911,0.06143188,-1.459274,-16.14714,-18.9277,-44.6319,127.776,137.1078,25,0.01745755,-0.1785599,-0.1223613,-0.3453185,-0.05714327,-0.03248502,-0.09742671,-0.2310703,-0.01661091,0.1110982,-0.04129888,-0.1791304,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1514,75.7,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.007522583,0.05636597,-1.196747,-15.51883,-19.06677,-44.15939,129.0104,138.3423,25,0.3002506,-0.3605214,0.173759,-0.3545766,-0.05674746,-0.02434825,0.01253619,0.003701787,-0.08711795,-0.05111841,-0.1681142,0.1692675,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1515,75.75,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.5505524,-0.3330231,-0.9607849,-15.62355,-20.0752,-43.92313,130.389,139.7208,25,-0.1195682,-0.4352921,-0.5800168,-0.3526894,-0.0787021,-0.00761488,0.2543752,-0.5482588,-0.3213031,-0.3647408,-0.07862921,-0.1824609,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1516,75.8,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1924744,0.09008789,-1.224655,-15.34428,-19.65793,-44.80063,132.3171,141.6489,25,-0.9609522,0.2417263,-0.251992,-0.3992687,-0.0858226,-0.04769928,-1.03365,0.2107248,-0.4167917,-0.1653415,-0.1971868,-0.08710436,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1517,75.85,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.003616333,0.3240204,-1.140106,-14.68108,-18.57996,-45.44186,134.3045,143.6363,25,0.1299489,0.1662721,0.1498587,-0.4049896,-0.07575256,-0.07578474,-0.2649615,0.2065854,0.1242574,0.03765163,0.2233143,-0.2607501,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1518,75.9,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.04447937,0.1641083,-0.8075104,-13.56406,-18.09317,-45.77939,135.5549,144.8867,25,0.5406465,0.07944503,-0.1651929,-0.3995723,-0.06742848,-0.06178127,0.5386519,0.1028878,-0.08692262,0.09479097,0.2080182,0.08638495,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1519,75.95,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.01210022,-0.1620483,-0.5466156,-12.86594,-19.13638,-46.04935,135.8913,145.2232,25,0.2174641,0.01877529,-0.172841,-0.40582,-0.06504751,-0.03741456,0.4530164,0.04374376,-0.1922923,0.09349009,-0.1059483,0.3850042,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1520,76,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.02833557,-0.1931915,-0.7228088,-12.65648,-19.7623,-45.98184,136.6101,145.9419,25,0.05362808,-0.1263617,-0.151389,-0.41066,-0.06461933,-0.02752344,0.2046624,-0.02367709,-0.1535532,0.08348607,-0.209481,0.4076607,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1521,76.05,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.0763855,-0.176712,-0.9834442,-12.79611,-20.45776,-46.04935,136.8449,146.1767,25,-0.2272976,-0.0762708,-0.2438827,-0.4204282,-0.07302031,-0.02512279,-0.149663,-0.1341706,-0.1937881,0.05492704,-0.2224621,0.2202566,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1522,76.1,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1573944,-0.1667023,-1.249069,-12.48195,-20.14478,-46.01559,137.6243,146.9561,25,-0.1067699,0.1572402,-0.1789729,-0.4331521,-0.07540862,-0.03348583,-0.1214695,0.07447611,-0.1957699,-0.02616076,-0.1884326,-0.0754834,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1523,76.15,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1691895,-0.02484131,-1.341354,-12.62158,-20.00568,-46.01559,137.4537,146.7855,25,-0.2468836,0.1022561,-0.2508405,-0.4405494,-0.06722634,-0.03770238,-0.2027299,0.197368,-0.1677908,-0.1215164,-0.2561383,-0.1866074,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1524,76.2,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.08592224,-0.05957031,-1.083496,-12.51686,-19.76227,-45.91437,136.9611,146.293,25,0.2422363,0.5963047,-0.3710641,-0.4553886,-0.05760415,-0.04303885,0.1967999,0.4307605,-0.3429542,-0.07784174,8.05E-05,-0.4084669,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1525,76.25,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.1177979,0.2211304,-1.089844,-11.95834,-19.83185,-45.91437,136.6765,146.0084,25,0.2747599,-0.1125268,-0.3809844,-0.4693721,-0.03414351,-0.03315365,0.2229225,0.3474826,-0.2832129,0.04042,-0.06055236,-0.05369857,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1526,76.3,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.07798767,0.1523132,-1.201569,-11.08568,-20.07526,-45.74564,136.7619,146.0937,25,0.1860972,-0.06287484,-0.3732636,-0.4900679,-0.03884516,-0.01192189,0.402286,-0.1061642,-0.4372351,0.1190481,0.1194566,-0.1904921,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1527,76.35,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.2304688,0.02304077,-1.115891,-11.12059,-20.66644,-45.30688,137.2604,146.5922,25,-0.3000661,-0.3405198,0.2596068,-0.5007054,-0.04270639,-0.007231413,-0.08267549,-0.1628675,-0.06406223,0.1693708,0.01106394,-0.02768656,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1528,76.4,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.01118469,0.02687073,-1.022339,-11.81873,-20.38824,-45.23938,136.5829,145.9148,25,-0.2170245,-0.5805587,0.5959151,-0.4824803,-0.06461624,-0.0218664,-0.2651354,-0.5751266,0.5844712,0.2890889,-0.0417316,-0.1031861,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1529,76.45,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.149353,0.1502228,-0.9217987,-13.52916,-19.44934,-45.20563,135.1172,144.4491,25,0.5399434,-0.2110811,0.3714628,-0.4575559,-0.08648777,-0.02191164,0.3545669,-0.4035046,0.5002918,0.03074097,0.04821951,-0.02033431,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1530,76.5,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1534424,-0.1099701,-0.6741791,-14.40182,-19.55371,-44.09192,133.4701,142.8019,25,0.3551104,-0.0836893,0.1970036,-0.4359947,-0.09647337,0.006439963,0.516111,-0.08985931,0.2363745,-0.0758889,0.05828928,0.2031694,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:53.,1531,76.55,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.03616333,-0.2394562,-0.7055206,-15.9377,-19.83191,-43.8219,130.3235,139.6554,25,-0.2428976,-0.06859104,0.2913466,-0.421136,-0.1024269,0.01517792,-0.1110199,-0.08674821,0.2593016,0.02160869,-0.2161001,0.343445,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1532,76.6,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.02401733,-0.2411957,-0.8090057,-17.0896,-19.51889,-44.05811,128.5097,137.8416,25,-0.3448876,-0.01514194,0.3352275,-0.4112436,-0.1039416,0.006528456,-0.2975449,-0.0142013,0.3690711,0.08673874,-0.2565179,0.221129,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1533,76.65,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.03419495,-0.09539795,-1.022476,-17.75282,-18.85822,-43.8894,127.1122,136.444,25,-0.1195197,-0.09417976,0.1266176,-0.3940101,-0.1064882,-0.01093316,-0.0975562,-0.08811893,0.1832519,0.04370436,-0.1571121,0.06971551,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1534,76.7,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.09339905,-0.0738678,-1.165131,-18.52077,-17.95407,-43.28189,125.4347,134.7665,25,-0.1337274,-0.04284254,-0.1165985,-0.3920312,-0.1088623,-0.01413242,-0.07227318,0.00195877,-0.06474311,0.08222355,-0.07603686,-0.1459115,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1535,76.75,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.109314,-0.03677368,-1.271637,-19.39343,-17.43243,-42.64066,123.2644,132.5962,25,0.09449694,0.1652089,-0.2406795,-0.3986872,-0.1108033,-0.0134934,0.1842931,0.04483886,-0.1939598,0.02382046,-0.08636896,-0.1369144,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1536,76.8,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.08532715,-0.2243042,-1.091507,-19.63779,-17.46719,-42.47192,122.7652,132.097,25,-0.006111156,-0.2711926,-0.1172483,-0.4076352,-0.1044828,-0.01342732,-0.1427108,0.04408359,-0.1487266,-0.09882632,-0.22145,-0.2610667,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1537,76.85,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.4341431,-0.04624939,-1.103683,-20.30101,-17.22379,-41.56073,121.7812,131.113,25,-0.07009041,-0.3245885,-0.6466928,-0.4191276,-0.1182276,-0.007393458,0.1380869,-0.3812105,-0.4823492,0.01017629,-0.001457722,-0.1104625,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1538,76.9,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.5431519,-0.2024536,-0.9999237,-21.13878,-17.29337,-40.81824,121.278,130.6098,25,-0.7313988,-0.05130607,-0.8995013,-0.4435283,-0.1269441,-0.01002629,-0.4174353,-0.1638907,-0.8720579,-0.3545126,-0.135728,-0.07271741,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1539,76.95,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.36586,0.05815125,-1.150818,-21.38312,-17.53677,-41.32443,123.4553,132.7871,25,-0.4838972,0.07979576,-0.5626956,-0.5001964,-0.1285487,-0.04611512,-0.5841546,0.07712568,-0.6070368,-0.3380821,-0.1640339,-0.1114629,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1540,77,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.2032166,0.2603302,-1.017685,-21.17368,-18.09317,-41.39197,126.0019,135.3337,25,0.2746862,0.09623306,-0.7287551,-0.5248075,-0.1258781,-0.05178136,0.1208699,0.1026686,-0.5704246,-0.144413,0.1557461,-0.1524304,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1541,77.05,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1881104,-0.01118469,-0.7080383,-21.17368,-19.83185,-41.39194,127.9959,137.3278,25,0.2006945,0.12857,-0.9287287,-0.564059,-0.1217789,-0.02955464,0.3169127,0.1215701,-0.9053264,-0.09471572,0.1639006,0.1078528,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1542,77.1,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1000671,-0.1381073,-0.6801605,-20.16138,-20.97937,-40.61572,129.6995,139.0313,25,-0.05412475,0.05147304,-0.7896805,-0.6016224,-0.1176022,-0.01670725,0.1104187,0.09287802,-0.8483908,-0.03722607,-0.1124249,0.3472786,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1543,77.15,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.08203125,-0.1512146,-0.7550507,-19.53307,-21.74442,-39.94073,131.5139,140.8457,25,-0.2291685,-0.04591982,-0.763674,-0.6433075,-0.1164537,-0.01374907,-0.1462474,-0.02086239,-0.7369837,0.03051683,-0.1688542,0.2942652,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1544,77.2,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.209259,-0.08258057,-0.981369,-19.81232,-22.30078,-39.13074,130.6971,140.0289,25,-0.1273787,0.07530648,-0.8530539,-0.6872745,-0.1185985,-0.01719529,-0.09658245,0.03241096,-0.8348209,-0.03356757,-0.1260812,0.1512149,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1545,77.25,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.2444916,-0.2075195,-1.11647,-18.48587,-22.85721,-38.52322,133.2282,142.56,25,-0.0898428,0.202021,-0.8582388,-0.7242277,-0.1137396,-0.01519446,-0.02686075,0.1942611,-0.8568954,-0.1033764,-0.1597251,-0.004317769,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1546,77.3,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.260498,-0.1542816,-1.161011,-17.99716,-23.62219,-38.45572,134.55,143.8819,25,-0.1201714,0.1643045,-1.147071,-0.7740365,-0.1058986,-0.01639538,-0.180971,0.09171797,-1.028934,-0.1346089,-0.2524329,-0.1437514,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1547,77.35,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1808777,0.04278564,-1.481522,-16.60089,-25.0827,-38.59076,138.0089,147.3407,25,0.2823468,0.4051371,-0.976627,-0.8358774,-0.09195501,-0.007400388,0.2689927,0.4956659,-1.176772,-0.1288496,-0.001251028,-0.3160045,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1548,77.4,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.01417542,0.1456604,-0.980484,-15.44897,-26.78659,-38.48953,140.5695,149.9013,25,0.50273,-0.08807047,-1.398514,-0.8920029,-0.07663842,0.01720976,0.449598,-0.0153931,-1.293066,0.0813586,0.08787236,-0.05911321,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1549,77.45,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.02116394,0.04794312,-1.077667,-13.63385,-28.59485,-38.08453,143.5767,152.9086,25,0.1047158,0.06451881,-1.318128,-0.9527583,-0.07501481,0.04454828,0.4058829,0.08387464,-1.468995,0.1110792,0.2192925,-0.106829,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1550,77.5,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.2258453,-0.03988647,-1.063339,-11.8187,-30.12491,-37.88202,147.1314,156.4632,25,-0.1635607,-0.2834797,-0.7259719,-0.9952869,-0.07092747,0.05361924,0.02428357,-0.01645942,-1.143265,0.1013906,0.04352275,-0.05770457,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:54.,1551,77.55,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.08836365,-0.02151489,-1.059067,-11.12813,-30.40237,-37.16296,149.9502,159.282,25,0.2702459,-0.5949987,-0.3087522,-1.030933,-0.09688944,0.05134811,0.04236843,-0.6747145,-0.2374729,-0.0469748,0.05408739,-0.06987525,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1552,77.6,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.2950745,-0.02432251,-0.8739319,-11.23283,-30.78488,-36.99423,152.089,161.4208,25,0.5165645,-0.02923858,-0.6011042,-1.048611,-0.1212026,0.07433603,0.5723268,-0.1566687,-0.5460886,-0.09971901,0.09254762,-0.007697063,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1553,77.65,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.162735,-0.2509613,-0.7226257,-11.30266,-31.6889,-36.31921,153.1323,162.4641,25,0.05336043,-0.05809712,-0.5263243,-1.072535,-0.1182716,0.09765927,0.3086047,0.03743285,-0.6089172,-0.14311,-0.06852677,0.2301801,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1554,77.7,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.06365967,-0.3034363,-0.7750092,-11.37245,-32.24527,-35.77927,153.2541,162.5859,25,-0.2773424,0.01697312,-0.348521,-1.097704,-0.118031,0.102429,-0.1591473,-0.01696434,-0.3455272,0.03997623,-0.1841728,0.223647,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1555,77.75,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.08241272,-0.2006683,-0.8572235,-10.7791,-31.86279,-35.88049,154.2292,163.561,25,-0.2473374,0.1803602,-0.4614685,-1.114877,-0.1128245,0.09296718,-0.2766007,0.1648475,-0.4122842,0.02718396,-0.1822063,0.2152881,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1556,77.8,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.03196716,-0.1753845,-0.9895477,-10.84889,-31.79327,-36.35297,154.1534,163.4852,25,-0.1748589,0.04166622,-0.4870109,-1.140374,-0.1026614,0.0863703,-0.1124362,0.0693101,-0.4652826,0.04161328,-0.07132981,0.06947241,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1557,77.85,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,0.01345825,-0.2492371,-1.062256,-10.43008,-31.37601,-36.28546,154.6542,163.986,25,-0.4355576,0.02076094,-0.4860154,-1.162133,-0.09961949,0.0807677,-0.2757053,0.01210647,-0.4889355,0.08080477,-0.1278925,-0.05280313,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1558,77.9,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.05332947,-0.1582947,-1.154037,-9.976334,-30.92398,-36.38672,155.3282,164.66,25,-0.4112147,0.0401333,-0.3808235,-1.189274,-0.08875667,0.07219429,-0.4206404,0.04153669,-0.3896085,0.0768889,-0.1601224,-0.1436311,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1559,77.95,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.05932617,-0.2002411,-1.161682,-9.173569,-30.61105,-37.02798,156.3674,165.6992,25,-0.2001267,0.3594841,-0.5550515,-1.208755,-0.08130784,0.06454707,-0.08716173,0.3085146,-0.5193845,-0.1013239,-0.027081,-0.3601156,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1560,78,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1252747,-0.2018433,-1.03331,-8.335892,-30.12424,-37.16296,154.2662,163.598,25,-0.1995464,0.006423012,-0.5740063,-1.238419,-0.06410432,0.06007613,-0.1017327,0.1131755,-0.540345,0.05233292,-0.1159396,-0.2387481,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1561,78.05,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.3551636,-0.06756592,-1.010345,-7.672745,-29.46356,-37.53418,154.7835,164.1153,25,-0.09138637,-0.2011145,-0.8951087,-1.273809,-0.0777569,0.06388281,-0.09496162,-0.2608077,-0.7887791,-0.1482337,-0.05788,-0.0206039,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1562,78.1,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.4891357,-0.140152,-0.9364777,-7.568024,-29.4288,-37.63544,156.3058,165.6376,25,-0.3476821,0.1442432,-1.358579,-1.318851,-0.07766299,0.06451145,-0.1583301,0.1072777,-1.250022,-0.3849941,-0.0316484,0.03937599,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1563,78.15,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.1817932,-0.02708435,-1.012314,-6.283615,-27.69757,-38.31381,159.5925,168.9243,25,-0.7026204,0.02895948,-1.169185,-1.408913,-0.0656525,0.03407503,-0.7224346,0.0487446,-1.242162,-0.171066,-0.0534865,0.006192794,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1564,78.2,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.09744263,0.1525879,-0.9644165,-4.747849,-26.37643,-38.78632,162.5852,171.917,25,-0.08844171,0.1933958,-1.014085,-1.457931,-0.06249092,0.01653985,-0.2341613,0.09337652,-1.029249,-0.02752411,0.1663804,-0.02265728,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1565,78.25,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.08692932,-0.02172852,-0.7901764,-3.246979,-24.88147,-39.56256,165.3317,174.6635,25,-0.03492203,0.2112627,-0.9739748,-1.51235,-0.05064224,0.01884641,0.05041024,0.228921,-0.9846987,-0.04452694,0.03706428,0.1806085,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1566,78.3,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.0381012,-0.1775513,-0.7324524,-1.676331,-24.29044,-39.93381,167.8885,177.2203,25,-0.3111046,0.09404394,-0.8276197,-1.5525,-0.04196763,0.01901267,-0.1307339,0.1401699,-0.8657141,-0.03192007,-0.1083536,0.2585062,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1567,78.35,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.05839539,-0.1604919,-0.8299561,-0.3500061,-23.80368,-40.2713,170.3215,179.6533,25,-0.499997,0.1018523,-0.7514104,-1.59686,-0.03619731,0.004502449,-0.4091344,0.09010577,-0.7668,-0.001103439,-0.1720265,0.194983,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1568,78.4,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.08279419,-0.07292175,-1.035172,0.6622162,-22.58685,-40.91254,172.3902,181.7221,25,-0.4990122,0.1666332,-0.6417241,-1.621052,-0.032406,-0.009788288,-0.4785093,0.1420526,-0.7033876,-0.04259817,-0.1408611,0.118171,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25:55.,1569,78.45,40.44426,-79.94644,272.9442,-1,-1,10,65,1511130325,-0.07653809,-0.07365417,-1.2509,1.964355,-20.16318,-41.23169,173.8121,183.1439,25,-0.3802395,0.267078,-0.3877051,-1.65783,-0.02161569,-0.03519609,-0.3236562,0.2348651,-0.4080364,-0.0431119,-0.06787315,-0.1594374,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
